chr	start	end	local_h2g	pos	color
10	15235645	15235848	204	622459936	black
10	15235988	15236242	255	622460330	black
10	15236243	15236393	151	622460481	black
10	15236282	15236398	117	622460486	black
10	15236412	15236540	129	622460628	black
10	15236617	15236827	211	622460915	black
10	15236855	15236919	65	622461007	black
10	15236927	15240771	3845	622464859	black
10	15240763	15243524	2762	622467612	black
10	15243702	15243783	82	622467871	black
10	15243751	15243943	193	622468031	black
10	15243989	15244617	629	622468705	black
10	15244855	15245877	1023	622469965	black
10	15245870	15246100	231	622470188	black
10	15246130	15247657	1528	622471745	black
10	15247632	15247652	21	622471740	black
10	15247653	15248187	535	622472275	black
10	15247676	15247692	17	622471780	black
10	15248182	15248278	97	622472366	black
10	15248279	15248714	436	622472802	black
10	15248325	15252562	4238	622476650	black
10	15248715	15248980	266	622473068	black
10	15252470	15252700	231	622476788	black
10	15252672	15252708	37	622476796	black
10	15252678	15252701	24	622476789	black
10	15252702	15254229	1528	622478317	black
10	15254432	15254521	90	622478609	black
10	15254523	15254847	325	622478935	black
10	15254867	15255171	305	622479259	black
10	15255303	15255695	393	622479783	black
10	15255697	15256669	973	622480757	black
10	15256965	15257120	156	622481208	black
10	15257545	15257779	235	622481867	black
10	15257709	15258962	1254	622483050	black
10	15258969	15259286	318	622483374	black
10	15259171	15259357	187	622483445	black
10	15259364	15259470	107	622483558	black
10	15259456	15259713	258	622483801	black
10	15260452	15260492	41	622484580	black
10	15260508	15260776	269	622484864	black
10	15260938	15261164	227	622485252	black
10	15261277	15261315	39	622485403	black
10	15261322	15261516	195	622485604	black
10	15261517	15261663	147	622485751	black
10	15262850	15263147	298	622487235	black
10	15263135	15263799	665	622487887	black
10	15263806	15263841	36	622487929	black
10	15263948	15264262	315	622488350	black
10	15264245	15266100	1856	622490188	black
10	15266087	15266108	22	622490196	black
10	15266109	15266877	769	622490965	black
10	15266132	15266228	97	622490316	black
10	15266553	15267591	1039	622491679	black
10	15266880	15271104	4225	622495192	black
10	15271105	15271246	142	622495334	black
10	15271218	15271254	37	622495342	black
10	15271224	15271247	24	622495335	black
10	15271248	15271276	29	622495364	black
10	15271252	15271364	113	622495452	black
10	15271375	15271487	113	622495575	black
10	15271488	15271517	30	622495605	black
10	15271554	15271580	27	622495668	black
10	15271856	15271923	68	622496011	black
10	15271991	15272375	385	622496463	black
10	15272366	15272528	163	622496616	black
10	15272560	15272676	117	622496764	black
10	15272900	15273145	246	622497233	black
10	15273278	15275355	2078	622499443	black
10	15275338	15275357	20	622499445	black
10	15275356	15275381	26	622499469	black
10	15275358	15276126	769	622500214	black
10	15276127	15276836	710	622500924	black
10	15276164	15280363	4200	622504451	black
10	15280270	15280507	238	622504595	black
10	15280485	15280519	35	622504607	black
10	15280509	15282541	2033	622506629	black
10	15282449	15282552	104	622506640	black
10	15282561	15282916	356	622507004	black
10	15282922	15283456	535	622507544	black
10	15283366	15283480	115	622507568	black
10	15283770	15284342	573	622508430	black
10	15284585	15284723	139	622508811	black
10	15284808	15285177	370	622509265	black
10	15285550	15285685	136	622509773	black
10	15285674	15285869	196	622509957	black
10	15285867	15285932	66	622510020	black
10	15285965	15286150	186	622510238	black
10	15286548	15288315	1768	622512403	black
10	15288289	15288310	22	622512398	black
10	15288311	15289079	769	622513167	black
10	15289080	15289779	700	622513867	black
10	15289093	15293352	4260	622517440	black
10	15293353	15293494	142	622517582	black
10	15293472	15293495	24	622517583	black
10	15293496	15295304	1809	622519392	black
10	15295305	15295752	448	622519840	black
10	15295721	15296005	285	622520093	black
10	15296090	15296155	66	622520243	black
10	15298531	15299302	772	622523390	black
10	15299362	15299454	93	622523542	black
10	15299662	15300175	514	622524263	black
10	15300407	15301549	1143	622525637	black
10	15301570	15301689	120	622525777	black
10	15302009	15302056	48	622526144	black
10	15302067	15302122	56	622526210	black
10	15303387	15304575	1189	622528663	black
10	15304573	15304955	383	622529043	black
10	15304962	15305342	381	622529430	black
10	15305343	15305807	465	622529895	black
10	15305823	15305884	62	622529972	black
10	15305995	15306087	93	622530175	black
10	15306363	15306384	22	622530472	black
10	15306385	15306552	168	622530640	black
10	15306463	15306841	379	622530929	black
10	15306553	15306840	288	622530928	black
10	15307078	15307298	221	622531386	black
10	15308853	15308970	118	622533058	black
10	15308971	15309430	460	622533518	black
10	15309398	15309437	40	622533525	black
10	15309438	15309960	523	622534048	black
10	15309982	15310431	450	622534519	black
10	15310142	15310585	444	622534673	black
10	15310877	15311038	162	622535126	black
10	15310949	15311054	106	622535142	black
10	15311042	15311551	510	622535639	black
10	15311079	15311926	848	622536014	black
10	15311169	15312338	1170	622536426	black
10	15312501	15313442	942	622537530	black
10	15312915	15314651	1737	622538739	black
10	15314674	15315812	1139	622539900	black
10	15315880	15316436	557	622540524	black
10	15316437	15318277	1841	622542365	black
10	15318278	15318447	170	622542535	black
10	15318448	15318569	122	622542657	black
10	15318570	15318738	169	622542826	black
10	15318744	15318779	36	622542867	black
10	15318799	15319111	313	622543199	black
10	15319107	15319475	369	622543563	black
10	15319497	15320008	512	622544096	black
10	15319927	15320277	351	622544365	black
10	15320281	15320607	327	622544695	black
10	15320642	15320852	211	622544940	black
10	15322618	15322862	245	622546950	black
10	15325144	15325283	140	622549371	black
10	15325308	15329132	3825	622553220	black
10	15329138	15329221	84	622553309	black
10	15329225	15329703	479	622553791	black
10	15330389	15330534	146	622554622	black
10	15330531	15331281	751	622555369	black
10	15331171	15331368	198	622555456	black
10	15331369	15331974	606	622556062	black
10	15331975	15332247	273	622556335	black
10	15332263	15332296	34	622556384	black
10	15332642	15332915	274	622557003	black
10	15332954	15333208	255	622557296	black
10	15333670	15333729	60	622557817	black
10	15333845	15334000	156	622558088	black
10	15333930	15334013	84	622558101	black
10	15334810	15334961	152	622559049	black
10	15335080	15335173	94	622559261	black
10	15335098	15335473	376	622559561	black
10	15335563	15335948	386	622560036	black
10	15336129	15336198	70	622560286	black
10	15336203	15336815	613	622560903	black
10	15336766	15336823	58	622560911	black
10	15336808	15337432	625	622561520	black
10	15337416	15337930	515	622562018	black
10	15338264	15338392	129	622562480	black
10	15338396	15338589	194	622562677	black
10	15338766	15338876	111	622562964	black
10	15338877	15339080	204	622563168	black
10	15339150	15339834	685	622563922	black
10	15339893	15341861	1969	622565949	black
10	15341835	15341856	22	622565944	black
10	15341857	15342622	766	622566710	black
10	15342266	15342646	381	622566734	black
10	15342647	15343651	1005	622567739	black
10	15343646	15343681	36	622567769	black
10	15344006	15344058	53	622568146	black
10	15344088	15344137	50	622568225	black
10	15349602	15349677	76	622573765	black
10	15351035	15351073	39	622575161	black
10	15352905	15353909	1005	622577997	black
10	15353977	15354070	94	622578158	black
10	15354147	15354178	32	622578266	black
10	15355638	15355755	118	622579843	black
10	15357053	15357376	324	622581464	black
10	15357077	15357465	389	622581553	black
10	15357445	15357680	236	622581768	black
10	15357846	15357978	133	622582066	black
10	15357951	15358028	78	622582116	black
10	15358066	15358184	119	622582272	black
10	15358104	15358257	154	622582345	black
10	15359678	15359720	43	622583808	black
10	15360695	15360738	44	622584826	black
10	15362167	15362230	64	622586318	black
10	15362448	15362492	45	622586580	black
10	15363014	15363052	39	622587140	black
10	15365656	15365801	146	622589889	black
10	15366067	15366113	47	622590201	black
10	15368011	15368086	76	622592174	black
10	15375547	15375623	77	622599711	black
10	15377391	15377412	22	622601500	black
10	15377519	15377574	56	622601662	black
10	15379085	15379128	44	622603216	black
10	15379906	15380003	98	622604091	black
10	15382852	15382937	86	622607025	black
10	15383506	15383562	57	622607650	black
10	15384680	15384735	56	622608823	black
10	15385001	15385128	128	622609216	black
10	15385434	15385830	397	622609918	black
10	15385831	15385877	47	622609965	black
10	15385875	15386235	361	622610323	black
10	15389216	15389253	38	622613341	black
10	15390061	15390112	52	622614200	black
10	15390411	15390442	32	622614530	black
10	15398774	15398785	12	622622873	black
10	15398785	15399269	484	622623356	red
10	16261748	16261855	108	623485943	black
10	16261855	16261938	83	623486025	red
10	16261939	16262072	134	623486160	black
10	16262087	16262899	813	623486987	black
10	16262900	16263381	482	623487469	black
10	16263311	16263538	228	623487626	black
10	16263486	16263583	98	623487671	black
10	16263525	16263564	40	623487652	black
10	16263565	16263615	51	623487703	black
10	16263578	16263673	96	623487761	black
10	16263666	16263970	305	623488058	black
10	16263674	16263763	90	623487851	black
10	16263999	16264343	345	623488431	black
10	16264367	16264433	67	623488521	black
10	16264427	16264902	476	623488990	black
10	16264898	16264955	58	623489043	black
10	16264944	16267462	2519	623491550	black
10	16267464	16268351	888	623492439	black
10	16268352	16268471	120	623492559	black
10	16268472	16269467	996	623493555	black
10	16269468	16269744	277	623493832	black
10	16269753	16269864	112	623493952	black
10	16269866	16270085	220	623494173	black
10	16270057	16271748	1692	623495836	black
10	16271730	16271750	21	623495838	black
10	16271751	16272518	768	623496606	black
10	16272519	16272545	27	623496633	black
10	16272546	16273483	938	623497571	black
10	16273472	16274950	1479	623499038	black
10	16274857	16275087	231	623499175	black
10	16275089	16276781	1693	623500869	black
10	16276786	16277467	682	623501555	black
10	16277463	16278679	1217	623502767	black
10	16279848	16280230	383	623504318	black
10	16280299	16280422	124	623504510	black
10	16280440	16280709	270	623504797	black
10	16280635	16280819	185	623504907	black
10	16280865	16280952	88	623505040	black
10	16282178	16282304	127	623506392	black
10	16282216	16282295	80	623506383	black
10	16282296	16282446	151	623506534	black
10	16282403	16282528	126	623506616	black
10	16282425	16282547	123	623506635	black
10	16282447	16282517	71	623506605	black
10	16283490	16284246	757	623508334	black
10	16284248	16285217	970	623509305	black
10	16285317	16285391	75	623509479	black
10	16285483	16285536	54	623509624	black
10	16285554	16285709	156	623509797	black
10	16285897	16285940	44	623510028	black
10	16287140	16287346	207	623511434	black
10	16287270	16287629	360	623511717	black
10	16287630	16288406	777	623512494	black
10	16288407	16288433	27	623512521	black
10	16288514	16289626	1113	623513714	black
10	16289620	16289727	108	623513815	black
10	16289726	16289740	15	623513828	black
10	16289741	16290797	1057	623514885	black
10	16290376	16292658	2283	623516746	black
10	16290798	16290966	169	623515054	black
10	16292369	16293365	997	623517453	black
10	16292907	16295415	2509	623519503	black
10	16294639	16295750	1112	623519838	black
10	16295707	16295766	60	623519854	black
10	16295801	16296014	214	623520102	black
10	16296087	16296508	422	623520596	black
10	16296626	16296661	36	623520749	black
10	16297003	16297123	121	623521211	black
10	16297038	16297232	195	623521320	black
10	16297640	16298031	392	623522119	black
10	16298036	16298887	852	623522975	black
10	16298929	16299250	322	623523338	black
10	16299252	16299402	151	623523490	black
10	16299403	16300540	1138	623524628	black
10	16299789	16300973	1185	623525061	black
10	16300797	16301018	222	623525106	black
10	16300945	16301150	206	623525238	black
10	16300969	16301756	788	623525844	black
10	16301194	16301462	269	623525550	black
10	16301463	16302939	1477	623527027	black
10	16302940	16303128	189	623527216	black
10	16303129	16303178	50	623527266	black
10	16303179	16303336	158	623527424	black
10	16303337	16303378	42	623527466	black
10	16303380	16303431	52	623527519	black
10	16303432	16303766	335	623527854	black
10	16303629	16303876	248	623527964	black
10	16303767	16303789	23	623527877	black
10	16303774	16303918	145	623528006	black
10	16303896	16304827	932	623528915	black
10	16304828	16306433	1606	623530521	black
10	16306434	16307109	676	623531197	black
10	16306749	16308073	1325	623532161	black
10	16308074	16309499	1426	623533587	black
10	16309500	16310178	679	623534266	black
10	16310154	16310301	148	623534389	black
10	16310215	16310320	106	623534408	black
10	16310327	16310425	99	623534513	black
10	16310383	16310519	137	623534607	black
10	16310408	16310432	25	623534520	black
10	16310433	16310534	102	623534622	black
10	16310535	16310824	290	623534912	black
10	16310558	16310971	414	623535059	black
10	16310973	16311038	66	623535126	black
10	16311037	16311086	50	623535174	black
10	16311087	16313046	1960	623537134	black
10	16313047	16313631	585	623537719	black
10	16313632	16314488	857	623538576	black
10	16314489	16314772	284	623538860	black
10	16314738	16314772	35	623538860	black
10	16314773	16316394	1622	623540482	black
10	16316395	16316641	247	623540729	black
10	16316660	16320684	4025	623544772	black
10	16318661	16321003	2343	623545091	black
10	16321004	16321383	380	623545471	black
10	16321188	16321820	633	623545908	black
10	16321821	16321878	58	623545966	black
10	16322022	16322393	372	623546481	black
10	16322464	16322856	393	623546944	black
10	16322924	16322980	57	623547068	black
10	16323308	16323538	231	623547626	black
10	16323913	16324316	404	623548404	black
10	16324317	16324368	52	623548456	black
10	16324369	16324637	269	623548725	black
10	16325141	16325368	228	623549456	black
10	16325444	16325590	147	623549678	black
10	16325633	16325654	22	623549742	black
10	16325743	16325872	130	623549960	black
10	16325861	16326156	296	623550244	black
10	16326167	16326453	287	623550541	black
10	16326462	16326566	105	623550654	black
10	16326572	16326867	296	623550955	black
10	16326957	16327197	241	623551285	black
10	16327240	16327357	118	623551445	black
10	16327246	16327427	182	623551515	black
10	16327843	16328001	159	623552089	black
10	16328002	16328819	818	623552907	black
10	16328916	16329458	543	623553546	black
10	16329405	16329498	94	623553586	black
10	16329491	16329605	115	623553693	black
10	16329607	16329762	156	623553850	black
10	16329786	16330045	260	623554133	black
10	16330209	16330516	308	623554604	black
10	16330318	16330521	204	623554609	black
10	16330612	16330653	42	623554741	black
10	16330785	16331265	481	623555353	black
10	16331329	16331374	46	623555462	black
10	16332203	16332436	234	623556524	black
10	16332472	16332816	345	623556904	black
10	16332962	16333130	169	623557218	black
10	16333136	16333384	249	623557472	black
10	16333385	16333422	38	623557510	black
10	16333446	16334370	925	623558458	black
10	16334378	16334457	80	623558545	black
10	16334567	16334763	197	623558851	black
10	16334673	16334996	324	623559084	black
10	16334905	16334996	92	623559084	black
10	16334997	16335243	247	623559331	black
10	16335249	16335417	169	623559505	black
10	16335458	16335547	90	623559635	black
10	16335558	16336340	783	623560428	black
10	16336337	16336405	69	623560493	black
10	16336406	16336778	373	623560866	black
10	16336824	16337645	822	623561733	black
10	16337641	16337925	285	623562013	black
10	16337682	16337963	282	623562051	black
10	16487602	16488811	1210	623712899	black
10	16487639	16489241	1603	623713329	black
10	16489134	16489730	597	623713818	black
10	16489789	16490090	302	623714178	black
10	16490091	16490277	187	623714365	black
10	16490287	16490435	149	623714523	black
10	16490618	16490894	277	623714982	black
10	16490674	16490896	223	623714984	black
10	16490897	16490917	21	623715005	black
10	16490918	16491690	773	623715778	black
10	16491695	16492602	908	623716690	black
10	16492603	16492637	35	623716725	black
10	16492603	16493499	897	623717587	black
10	16492886	16494394	1509	623718482	black
10	16494395	16496162	1768	623720250	black
10	16496163	16496405	243	623720493	black
10	16496295	16496378	84	623720466	black
10	16496420	16496448	29	623720536	black
10	16496448	16496564	116	623720651	red
10	21598925	21598940	16	628823028	black
10	21598940	21599454	514	628823541	red
10	21599458	21600410	953	628824498	black
10	21600411	21600686	276	628824774	black
10	21600687	21602312	1626	628826400	black
10	21602226	21602324	99	628826412	black
10	21602327	21603156	830	628827244	black
10	21602418	21603781	1364	628827869	black
10	21602935	21604193	1259	628828281	black
10	21603416	21603891	476	628827979	black
10	21603892	21604434	543	628828522	black
10	21604435	21604504	70	628828592	black
10	21604659	21605055	397	628829143	black
10	21604823	21605348	526	628829436	black
10	21605384	21605706	323	628829794	black
10	21605685	21606106	422	628830194	black
10	21606178	21607312	1135	628831400	black
10	21607332	21607992	661	628832080	black
10	21607955	21608020	66	628832108	black
10	21608053	21609058	1006	628833146	black
10	21609059	21609179	121	628833267	black
10	21609180	21610119	940	628834207	black
10	21610120	21610412	293	628834500	black
10	21610413	21611084	672	628835172	black
10	21610869	21610946	78	628835034	black
10	21610947	21611165	219	628835253	black
10	21611166	21612356	1191	628836444	black
10	21612335	21612446	112	628836534	black
10	21612460	21612704	245	628836792	black
10	21612592	21613279	688	628837367	black
10	21612695	21613314	620	628837402	black
10	21613315	21613530	216	628837618	black
10	21613529	21614283	755	628838371	black
10	21614174	21614439	266	628838527	black
10	21614372	21614741	370	628838829	black
10	21614720	21614795	76	628838883	black
10	21614746	21614982	237	628839070	black
10	21614819	21615312	494	628839400	black
10	21615313	21615603	291	628839691	black
10	21615604	21616275	672	628840363	black
10	21616276	21616718	443	628840806	black
10	21616714	21617292	579	628841380	black
10	21617037	21618300	1264	628842388	black
10	21618430	21618547	118	628842635	black
10	21618889	21618933	45	628843021	black
10	21619102	21619674	573	628843762	black
10	21619808	21619953	146	628844041	black
10	21620032	21620207	176	628844295	black
10	21620512	21620699	188	628844787	black
10	21620700	21622147	1448	628846235	black
10	21622148	21624430	2283	628848518	black
10	21624210	21624594	385	628848682	black
10	21624508	21625142	635	628849230	black
10	21625143	21625330	188	628849418	black
10	21625331	21625565	235	628849653	black
10	21625517	21625581	65	628849669	black
10	21625583	21627617	2035	628851705	black
10	21627500	21627631	132	628851719	black
10	21627625	21628690	1066	628852778	black
10	21628691	21628721	31	628852809	black
10	21628722	21628891	170	628852979	black
10	21628888	21628927	40	628853015	black
10	21628894	21629155	262	628853243	black
10	21629035	21629437	403	628853525	black
10	21629375	21629601	227	628853689	black
10	21629606	21629749	144	628853837	black
10	21629627	21629789	163	628853877	black
10	21629953	21630213	261	628854301	black
10	21630070	21630674	605	628854762	black
10	21631170	21631251	82	628855339	black
10	21631283	21631782	500	628855870	black
10	21631831	21632359	529	628856447	black
10	21632364	21633316	953	628857404	black
10	21633317	21633592	276	628857680	black
10	21633593	21635218	1626	628859306	black
10	21635132	21635230	99	628859318	black
10	21635233	21636496	1264	628860584	black
10	21635841	21637097	1257	628861185	black
10	21636322	21636615	294	628860703	black
10	21636616	21636795	180	628860883	black
10	21636796	21637305	510	628861393	black
10	21637306	21637363	58	628861451	black
10	21637364	21637408	45	628861496	black
10	21637563	21637959	397	628862047	black
10	21637727	21638252	526	628862340	black
10	21638310	21638539	230	628862627	black
10	21638451	21638611	161	628862699	black
10	21638589	21638967	379	628863055	black
10	21639045	21639721	677	628863809	black
10	21639126	21640508	1383	628864596	black
10	21640529	21641181	653	628865269	black
10	21641144	21641209	66	628865297	black
10	21641242	21641248	7	628865336	black
10	21641248	21642342	1094	628866429	red
10	26400813	26401144	332	633625232	black
10	26401144	26401163	19	633625250	red
10	26401899	26402016	118	633626104	black
10	26403148	26403844	697	633627932	black
10	48864793	48864815	23	656088903	black
10	48864815	48868419	3604	656092506	red
10	48868450	48868869	420	656092957	black
10	48868787	48869029	243	656093117	black
10	48868879	48869059	181	656093147	black
10	48869060	48869974	915	656094062	black
10	48870012	48870097	86	656094185	black
10	48870074	48870767	694	656094855	black
10	48870098	48870112	15	656094200	black
10	48870744	48870805	62	656094893	black
10	48870806	48871327	522	656095415	black
10	48871352	48871408	57	656095496	black
10	48871616	48872563	948	656096651	black
10	48872662	48872710	49	656096798	black
10	48872702	48872853	152	656096941	black
10	48872851	48873656	806	656097744	black
10	48873657	48873739	83	656097827	black
10	48873801	48873907	107	656097995	black
10	48873859	48873935	77	656098023	black
10	48873885	48873989	105	656098077	black
10	48873978	48874099	122	656098187	black
10	48875032	48875073	42	656099161	black
10	48875861	48876015	155	656100103	black
10	48875928	48876051	124	656100139	black
10	48876079	48876109	31	656100197	black
10	48876110	48876209	100	656100297	black
10	48876169	48876334	166	656100422	black
10	48876438	48876728	291	656100816	black
10	48876738	48876986	249	656101074	black
10	48877086	48877576	491	656101664	black
10	48877578	48878089	512	656102177	black
10	48878078	48878830	753	656102918	black
10	48878821	48879563	743	656103651	black
10	48879474	48879565	92	656103653	black
10	48879566	48879929	364	656104017	black
10	48879930	48882976	3047	656107064	black
10	48882974	48883363	390	656107451	black
10	48883368	48883548	181	656107636	black
10	48883579	48883779	201	656107867	black
10	48883782	48883825	44	656107913	black
10	48884008	48884181	174	656108269	black
10	48884192	48884359	168	656108447	black
10	48884542	48885062	521	656109150	black
10	48885085	48885325	241	656109413	black
10	48885326	48885665	340	656109753	black
10	48886743	48887130	388	656111218	black
10	48887109	48887401	293	656111489	black
10	48887414	48887685	272	656111773	black
10	48887867	48888038	172	656112126	black
10	48888052	48888220	169	656112308	black
10	48888564	48888815	252	656112903	black
10	48888812	48889179	368	656113267	black
10	48889155	48889193	39	656113281	black
10	48889166	48889568	403	656113656	black
10	48889569	48889918	350	656114006	black
10	48889927	48890580	654	656114668	black
10	48890838	48891270	433	656115358	black
10	48891419	48891737	319	656115825	black
10	48891739	48892132	394	656116220	black
10	48892148	48892304	157	656116392	black
10	48892305	48892356	52	656116444	black
10	48892360	48892399	40	656116487	black
10	48892412	48892620	209	656116708	black
10	48893162	48893281	120	656117369	black
10	48893459	48893499	41	656117587	black
10	48893581	48893747	167	656117835	black
10	48893769	48893900	132	656117988	black
10	48894037	48894157	121	656118245	black
10	48894269	48895077	809	656119165	black
10	48895123	48896107	985	656120195	black
10	48896175	48896654	480	656120742	black
10	48896655	48896746	92	656120834	black
10	48896759	48898347	1589	656122435	black
10	48898348	48898448	101	656122536	black
10	48898454	48901188	2735	656125276	black
10	48901184	48901833	650	656125921	black
10	48901834	48902155	322	656126243	black
10	48902168	48903680	1513	656127768	black
10	48903682	48903905	224	656127993	black
10	48904011	48904064	54	656128152	black
10	48904146	48904246	101	656128334	black
10	48904499	48905097	599	656129185	black
10	48905106	48905525	420	656129613	black
10	48905912	48906423	512	656130511	black
10	48906424	48908557	2134	656132645	black
10	48908560	48909130	571	656133218	black
10	48909125	48909561	437	656133649	black
10	48909583	48909662	80	656133750	black
10	48909667	48909822	156	656133910	black
10	48910109	48910269	161	656134357	black
10	48910179	48910268	90	656134356	black
10	48910269	48910346	78	656134434	black
10	48910407	48910461	55	656134549	black
10	48910475	48911765	1291	656135853	black
10	48911751	48911896	146	656135984	black
10	48911787	48912427	641	656136515	black
10	48912428	48913021	594	656137109	black
10	48912617	48913085	469	656137173	black
10	48912619	48913235	617	656137323	black
10	48913058	48913866	809	656137954	black
10	48913637	48914157	521	656138245	black
10	48914039	48914982	944	656139070	black
10	48914892	48915134	243	656139222	black
10	48914983	48915164	182	656139252	black
10	48915165	48916151	987	656140239	black
10	48916152	48916243	92	656140331	black
10	48916190	48916565	376	656140653	black
10	48916566	48916850	285	656140938	black
10	48916852	48916919	68	656141007	black
10	48916920	48917448	529	656141536	black
10	48917488	48917531	44	656141619	black
10	48917578	48917757	180	656141845	black
10	48917762	48918625	864	656142713	black
10	48918721	48918771	51	656142859	black
10	48918763	48918912	150	656143000	black
10	48918913	48919719	807	656143807	black
10	48919723	48919802	80	656143890	black
10	48919885	48919970	86	656144058	black
10	48919922	48919998	77	656144086	black
10	48919948	48920044	97	656144132	black
10	48920041	48920162	122	656144250	black
10	48920524	48920599	76	656144687	black
10	48921046	48921088	43	656145176	black
10	48921886	48922028	143	656146116	black
10	48921936	48922064	129	656146152	black
10	48922315	48922360	46	656146448	black
10	48922473	48922737	265	656146825	black
10	48922831	48923077	247	656147165	black
10	48923084	48923618	535	656147706	black
10	48923620	48925737	2118	656149825	black
10	48925648	48925741	94	656149829	black
10	48925742	48926252	511	656150340	black
10	48926308	48927698	1391	656151786	black
10	48927832	48929171	1340	656153259	black
10	48929854	48929954	101	656154042	black
10	48930054	48930171	118	656154259	black
10	48930201	48930399	199	656154487	black
10	48930630	48930801	172	656154889	black
10	48930825	48930979	155	656155067	black
10	48931162	48931681	520	656155769	black
10	48931704	48931855	152	656155943	black
10	48931857	48931904	48	656155992	black
10	48931905	48932014	110	656156102	black
10	48932015	48932367	353	656156455	black
10	48932713	48932754	42	656156842	black
10	48932970	48933176	207	656157264	black
10	48933021	48933270	250	656157358	black
10	48933444	48933535	92	656157623	black
10	48933707	48934145	439	656158233	black
10	48934117	48934390	274	656158478	black
10	48934572	48934743	172	656158831	black
10	48934759	48934875	117	656158963	black
10	48935049	48935054	6	656159142	black
10	48935054	48935207	153	656159294	red
10	50666214	50666423	210	657890511	black
10	50666423	50667181	758	657891268	red
10	50667195	50667251	57	657891339	black
10	50667287	50667353	67	657891441	black
10	50667387	50667448	62	657891536	black
10	50667584	50667769	186	657891857	black
10	50667654	50667856	203	657891944	black
10	50667736	50667896	161	657891984	black
10	50668667	50668811	145	657892899	black
10	50670127	50670282	156	657894370	black
10	50670307	50670427	121	657894515	black
10	50670365	50670543	179	657894631	black
10	50671343	50671529	187	657895617	black
10	50671696	50672053	358	657896141	black
10	50672054	50672084	31	657896172	black
10	50672269	50672318	50	657896406	black
10	50672375	50672408	34	657896496	black
10	50672874	50672904	31	657896992	black
10	50673302	50673531	230	657897619	black
10	50673674	50673872	199	657897960	black
10	50674643	50675747	1105	657899835	black
10	50675748	50675825	78	657899913	black
10	50675756	50679518	3763	657903606	black
10	50679519	50679755	237	657903843	black
10	50679769	50681055	1287	657905143	black
10	50681056	50682593	1538	657906681	black
10	50682602	50682853	252	657906941	black
10	50682661	50683515	855	657907603	black
10	50683516	50685111	1596	657909199	black
10	50683516	50683724	209	657907812	black
10	50685154	50685974	821	657910062	black
10	50685975	50686165	191	657910253	black
10	50686168	50687788	1621	657911876	black
10	50687789	50688243	455	657912331	black
10	50688244	50689995	1752	657914083	black
10	50689996	50690735	740	657914823	black
10	50690704	50690800	97	657914888	black
10	50690801	50690964	164	657915052	black
10	50690907	50691161	255	657915249	black
10	50690965	50691083	119	657915171	black
10	50691178	50692446	1269	657916534	black
10	50692164	50692850	687	657916938	black
10	50692851	50694428	1578	657918516	black
10	50694782	50694893	112	657918981	black
10	50694892	50695392	501	657919480	black
10	50694985	50695485	501	657919573	black
10	50695437	50695623	187	657919711	black
10	50696145	50696850	706	657920938	black
10	50696851	50699449	2599	657923537	black
10	50699450	50700145	696	657924233	black
10	50700619	50700646	28	657924734	black
10	50700929	50700955	27	657925043	black
10	50701163	50701240	78	657925328	black
10	50701506	50701553	48	657925641	black
10	50701731	50701876	146	657925964	black
10	50702010	50702675	666	657926763	black
10	50702899	50704140	1242	657928228	black
10	50704300	50705218	919	657929306	black
10	50705749	50705829	81	657929917	black
10	50705794	50706029	236	657930117	black
10	50706031	50707550	1520	657931638	black
10	50707551	50707902	352	657931990	black
10	50707903	50711526	3624	657935614	black
10	50711551	50711637	87	657935725	black
10	50711638	50713126	1489	657937214	black
10	50713127	50713342	216	657937430	black
10	50713133	50713232	100	657937320	black
10	50713233	50714703	1471	657938791	black
10	50714631	50715074	444	657939162	black
10	50714755	50715587	833	657939675	black
10	50715706	50715823	118	657939911	black
10	50715957	50716078	122	657940166	black
10	50716153	50716279	127	657940367	black
10	50716360	50716400	41	657940488	black
10	50716577	50716697	121	657940785	black
10	50716878	50717088	211	657941176	black
10	50717089	50717125	37	657941213	black
10	50717126	50717283	158	657941371	black
10	50717298	50717734	437	657941822	black
10	50717736	50718056	321	657942144	black
10	50717988	50718103	116	657942191	black
10	50718057	50718318	262	657942406	black
10	50718333	50718589	257	657942677	black
10	50718823	50719494	672	657943582	black
10	50719502	50720203	702	657944291	black
10	50720200	50720451	252	657944539	black
10	50720464	50720622	159	657944710	black
10	50720809	50720925	117	657945013	black
10	50720940	50721111	172	657945199	black
10	50721293	50721566	274	657945654	black
10	50721573	50721974	402	657946062	black
10	50722146	50722237	92	657946325	black
10	50722473	50722660	188	657946748	black
10	50722505	50722711	207	657946799	black
10	50723314	50723660	347	657947748	black
10	50723661	50723770	110	657947858	black
10	50723771	50723818	48	657947906	black
10	50723820	50723971	152	657948059	black
10	50723994	50724513	520	657948601	black
10	50724696	50724850	155	657948938	black
10	50724874	50725045	172	657949133	black
10	50725277	50725475	199	657949563	black
10	50725505	50725622	118	657949710	black
10	50725722	50725822	101	657949910	black
10	50726534	50726604	71	657950692	black
10	50726612	50727844	1233	657951932	black
10	50727977	50729074	1098	657953162	black
10	50729360	50729463	104	657953551	black
10	50729631	50730089	459	657954177	black
10	50730043	50730089	47	657954177	black
10	50730089	50730161	72	657954248	red
10	50730089	50730165	76	657954252	red
10	57644012	57644033	22	664868121	black
10	57644295	57644415	121	664868503	black
10	57645084	57646248	1165	664870336	black
10	57646044	57646934	891	664871022	black
